,time,temperature [°C],relative humidity [%],dew point [°C],apparent temperature [°C],wind speed [km/h],wind direction [°]
2225,2024-09-02T17:00,31.6,26,9.6,28.9,17.6,296
2226,2024-09-02T18:00,30.2,26,8.5,27.9,13.5,299
2227,2024-09-02T19:00,28.6,28,8.4,26.5,11.4,288
2228,2024-09-02T20:00,27.4,32,9,26.2,6.6,279
2229,2024-09-02T21:00,25.6,38,10.1,24.8,5.8,210
2230,2024-09-02T22:00,24.4,42,10.7,23.6,6.6,229
2231,2024-09-02T23:00,24.3,42,10.4,23.7,4.8,283
2232,2024-09-03T00:00,24.7,39,9.9,24.2,3.5,156
2233,2024-09-03T01:00,22.4,44,9.6,21.7,4.1,285
2234,2024-09-03T02:00,22.7,43,9.6,22.4,1.3,304
2235,2024-09-03T03:00,22.3,44,9.5,22.1,1.1,108
2236,2024-09-03T04:00,21.7,46,9.6,21.1,3.2,360
2237,2024-09-03T05:00,21,50,10,20.6,2.6,326
2238,2024-09-03T06:00,20.6,51,10.1,20.5,1.1,108
2239,2024-09-03T07:00,21,50,10.1,21,0.5,225
2240,2024-09-03T08:00,23.9,43,10.5,23.6,3.1,339
2241,2024-09-03T09:00,26.9,36,10.7,26.8,1.8,323
2242,2024-09-03T10:00,29.5,32,11.1,30,3.4,198
2243,2024-09-03T11:00,31.4,27,10.2,31.8,7.4,194
2244,2024-09-03T12:00,32.7,24,9.4,32.6,11.5,200
2245,2024-09-03T13:00,33.4,22,8.5,32.3,16.3,211
2246,2024-09-03T14:00,33.5,19,6.9,31.8,16.5,216
2247,2024-09-03T15:00,33.1,18,5.9,30.7,15.9,219
2248,2024-09-03T16:00,32.4,19,5.4,29.2,14.3,225
2249,2024-09-03T17:00,31.4,20,5.7,28.3,14,222
2250,2024-09-03T18:00,29.8,24,7.2,27.3,12.6,207
2251,2024-09-03T19:00,27.3,30,8.4,25.3,11.2,184
2252,2024-09-03T20:00,25.6,30,6.9,23.2,11,169
2253,2024-09-03T21:00,24.2,32,6.6,22.3,7.1,210
2254,2024-09-03T22:00,22.7,40,8.5,21.4,6.1,230
2255,2024-09-03T23:00,21.3,46,9.3,20.5,4.3,175
2256,2024-09-04T00:00,20.5,46,8.6,19.4,5.5,169
2257,2024-09-04T01:00,20,55,10.7,19.4,6.1,177
2258,2024-09-04T02:00,18.8,61,11.1,18.3,5.7,215
2259,2024-09-04T03:00,17.6,67,11.4,17.3,5,249
2260,2024-09-04T04:00,16.9,72,11.8,16.8,4.9,253
2261,2024-09-04T05:00,17.6,67,11.5,17.5,3.9,248
2262,2024-09-04T06:00,15.4,78,11.5,14.8,7.2,307
2263,2024-09-04T07:00,17,69,11.2,16.5,5.9,281
2264,2024-09-04T08:00,19,54,9.4,18.1,5,240
2265,2024-09-04T09:00,21.6,43,8.6,20.8,3,256
2266,2024-09-04T10:00,24.1,38,8.9,24.2,2.9,270
2267,2024-09-04T11:00,26.2,33,8.8,26.9,4,265
2268,2024-09-04T12:00,28.1,24,5.5,28.3,5.4,270
2269,2024-09-04T13:00,29.6,18,2.5,29.1,6.8,245
2270,2024-09-04T14:00,30.7,16,2,29.6,7.9,254
2271,2024-09-04T15:00,31.2,15,1.8,28.8,11.2,276
2272,2024-09-04T16:00,30.9,15,1.2,27.3,12.8,292
2273,2024-09-04T17:00,29.9,15,0.6,26.1,12.3,302
2274,2024-09-04T18:00,28.4,19,2.6,24.9,12,311
2275,2024-09-04T19:00,26.3,24,3.9,23.8,6.8,295
2276,2024-09-04T20:00,24.4,28,4.8,22.1,6.7,286
2277,2024-09-04T21:00,24.4,28,4.6,22.4,4.9,306
2278,2024-09-04T22:00,22.9,31,4.8,21.3,2.2,171
2279,2024-09-04T23:00,20.1,37,4.9,18.2,4.7,122
2280,2024-09-05T00:00,19,38,4.4,17.2,3.6,96
2281,2024-09-05T01:00,20.4,37,5.2,18.8,3.3,49
2282,2024-09-05T02:00,20,37,4.8,18.3,3.3,347
2283,2024-09-05T03:00,19.5,39,5.1,17.9,2.8,310
2284,2024-09-05T04:00,19.1,40,5.1,17.5,2.7,67
2285,2024-09-05T05:00,19.3,40,5.5,17.9,2.3,141
2286,2024-09-05T06:00,18.9,42,5.8,17.7,1.5,104
2287,2024-09-05T07:00,19,49,8,18.1,2.6,164
2288,2024-09-05T08:00,22.1,41,8.4,21.2,3.3,311
2289,2024-09-05T09:00,24.8,38,9.5,24.3,2.6,254
2290,2024-09-05T10:00,27,34,10,26.4,8.6,195
2291,2024-09-05T11:00,28.4,31,9.8,28.2,10.5,186
2292,2024-09-05T12:00,29.5,30,10.2,29.9,9.9,190
2293,2024-09-05T13:00,30.3,28,9.8,31.2,7.3,200
2294,2024-09-05T14:00,30.8,28,10.2,31.2,9,209
2295,2024-09-05T15:00,30.9,27,9.8,30.5,9.2,222
2296,2024-09-05T16:00,30.6,27,9.4,29.1,9.1,236
2297,2024-09-05T17:00,29.6,29,9.8,28.2,9.3,254
2298,2024-09-05T18:00,28.5,31,9.8,27.3,8,265
2299,2024-09-05T19:00,26.7,35,9.8,25.6,6.9,189
2300,2024-09-05T20:00,24.4,43,11.1,22.7,14.1,165
2301,2024-09-05T21:00,22.9,49,11.5,21.4,13.4,156
2302,2024-09-05T22:00,21.6,52,11.4,20.2,13,161
2303,2024-09-05T23:00,20.7,55,11.3,19.7,9.6,160
2304,2024-09-06T00:00,20,56,11.1,19.4,6.8,148
2305,2024-09-06T01:00,18.9,63,11.8,18.5,6.6,131
2306,2024-09-06T02:00,18.4,62,11,18.1,3.8,131
2307,2024-09-06T03:00,17.5,64,10.7,17.3,3.1,144
2308,2024-09-06T04:00,16.7,69,11,16.5,3.5,156
2309,2024-09-06T05:00,15.7,74,11.2,15.4,5,159
2310,2024-09-06T06:00,16.3,69,10.7,16,4.2,149
2311,2024-09-06T07:00,18.1,59,9.9,17.8,1.5,135
2312,2024-09-06T08:00,21.2,50,10.4,20.7,4.5,331
2313,2024-09-06T09:00,24.2,43,10.8,23.8,4.3,318
2314,2024-09-06T10:00,27.4,29,7.6,26.8,5.4,270
2315,2024-09-06T11:00,30.3,15,0.4,27.9,11.9,241
2316,2024-09-06T12:00,31.4,10,-3.3,28.2,16.2,233
2317,2024-09-06T13:00,32,12,-1.3,29,16.7,237
2318,2024-09-06T14:00,32.1,14,0.8,29.2,16.5,234
2319,2024-09-06T15:00,32,14,1.6,28.9,14.9,238
2320,2024-09-06T16:00,31.6,17,3.5,28,14.7,242
2321,2024-09-06T17:00,30.6,21,5.8,27.7,12.6,246
2322,2024-09-06T18:00,29.5,24,7,27.4,8.8,251
2323,2024-09-06T19:00,26.6,30,7.4,25.4,4.2,250
2324,2024-09-06T20:00,24.6,35,8.1,23.4,4.9,234
2325,2024-09-06T21:00,23,40,8.5,21.9,5.4,222
2326,2024-09-06T22:00,21.6,43,8.4,20.5,5.1,231
2327,2024-09-06T23:00,20.5,45,8.2,19.6,3.2,243
2328,2024-09-07T00:00,20.5,44,7.8,19.8,1.3,236
2329,2024-09-07T01:00,19.6,38,4.8,17.9,2.8,230
2330,2024-09-07T02:00,19.3,38,4.8,17.7,2.5,278
2331,2024-09-07T03:00,18.8,40,4.8,17.1,3.2,297
2332,2024-09-07T04:00,16.4,47,5,14.2,6.5,326
2333,2024-09-07T05:00,15.3,50,5,13.1,6.9,321
2334,2024-09-07T06:00,14.6,53,5,12.5,6.2,353
2335,2024-09-07T07:00,16.5,46,4.9,14.7,3.7,349
2336,2024-09-07T08:00,18.7,40,4.7,16.7,5.2,335
2337,2024-09-07T09:00,22.1,32,4.5,19.8,7,339
2338,2024-09-07T10:00,25.7,25,4.1,22.9,9.2,339
2339,2024-09-07T11:00,28.5,21,4.1,26.2,6,343
2340,2024-09-07T12:00,31,18,3.9,29.3,5.5,302
2341,2024-09-07T13:00,30.2,22,5.9,29,1.5,284
2342,2024-09-07T14:00,31.4,21,6.4,29.8,5.2,282
2343,2024-09-07T15:00,32.6,20,6.6,30.9,8.2,293
2344,2024-09-07T16:00,26.6,47,14.4,25.2,19.2,175
2345,2024-09-07T17:00,24.2,55,14.6,24.4,9.4,184
2346,2024-09-07T18:00,22.7,72,17.4,24.4,6.8,90
2347,2024-09-07T19:00,22.2,77,17.9,23.8,9,106
2348,2024-09-07T20:00,22.1,74,17.3,24.4,1.8,90
2349,2024-09-07T21:00,21.6,80,18,22.8,12.3,130
2350,2024-09-07T22:00,21.5,66,14.9,21.7,9.8,174
2351,2024-09-07T23:00,20.8,66,14.3,20.8,9.2,141
2352,2024-09-08T00:00,19.8,71,14.3,20.5,4.7,212
2353,2024-09-08T01:00,19.6,78,15.7,20.8,5.1,172
2354,2024-09-08T02:00,19.3,77,15.3,20.4,5,159
2355,2024-09-08T03:00,19.6,77,15.6,20.4,8,172
2356,2024-09-08T04:00,19,81,15.7,20.2,4.8,193
2357,2024-09-08T05:00,18.3,87,16.1,19.9,3.7,191
2358,2024-09-08T06:00,18.7,86,16.2,19.7,8.2,131
2359,2024-09-08T07:00,19.7,82,16.5,21.1,6.4,142
2360,2024-09-08T08:00,21.3,77,17.1,23.5,2,135
2361,2024-09-08T09:00,22.8,69,16.9,24.8,2.6,254
2362,2024-09-08T10:00,23.7,63,16.4,25.4,5.7,288
2363,2024-09-08T11:00,24.4,59,15.7,25.8,8.4,295
2364,2024-09-08T12:00,25.5,53,15.3,27.1,9.3,298
2365,2024-09-08T13:00,24.8,63,17.3,27.5,8,280
2366,2024-09-08T14:00,25.7,56,16.1,27.3,8.8,282
2367,2024-09-08T15:00,26.2,50,14.9,26.7,9.4,288
2368,2024-09-08T16:00,26.6,47,14.2,26.5,10.3,282
2369,2024-09-08T17:00,25.8,45,13.1,25.1,11.5,284
2370,2024-09-08T18:00,24,49,12.8,23.7,8,278
2371,2024-09-08T19:00,21.6,59,13.3,21.7,7,258
2372,2024-09-08T20:00,19.9,66,13.3,19.7,8.7,263
2373,2024-09-08T21:00,21.2,47,9.3,20.7,2.1,211
2374,2024-09-08T22:00,18.4,64,11.4,18,5.4,176
2375,2024-09-08T23:00,18.4,58,9.9,17.8,3.5,204
2376,2024-09-09T00:00,16.6,67,10.5,16,5.1,231
2377,2024-09-09T01:00,15.8,75,11.4,15.6,4.7,212
2378,2024-09-09T02:00,16.2,67,10,15.7,3.7,191
2379,2024-09-09T03:00,17.1,58,8.8,16.5,2.2,171
2380,2024-09-09T04:00,16.9,59,8.8,16.4,1.4,270
2381,2024-09-09T05:00,15.7,65,9.3,15,3.6,307
2382,2024-09-09T06:00,14.9,70,9.5,14.4,2.7,293
2383,2024-09-09T07:00,15.3,71,10.1,15,2.2,189
2384,2024-09-09T08:00,17.3,64,10.5,17.1,2.6,214
2385,2024-09-09T09:00,19.1,59,10.9,18.7,4.2,239
2386,2024-09-09T10:00,21,55,11.5,21.4,5,240
2387,2024-09-09T11:00,23,48,11.3,24,5.6,243
2388,2024-09-09T12:00,24.6,41,10.5,25.9,5.8,240
2389,2024-09-09T13:00,26.7,37,10.8,27.6,8.8,235
2390,2024-09-09T14:00,27.4,34,10.1,27.8,8.9,238
2391,2024-09-09T15:00,27.7,31,9.3,27.3,8.2,255
2392,2024-09-09T16:00,27.7,31,8.9,26.1,9,275
2393,2024-09-09T17:00,26.8,34,9.5,25.6,7.5,287
2394,2024-09-09T18:00,24.3,52,13.8,24.8,5.2,282
2395,2024-09-09T19:00,21.8,55,12.4,21.7,6.2,260
2396,2024-09-09T20:00,20,63,12.7,20,6.4,227
2397,2024-09-09T21:00,18.9,65,12.2,18.7,6,205
2398,2024-09-09T22:00,17.7,70,12.2,17.4,7.3,200
2399,2024-09-09T23:00,18.7,58,10.2,17.9,5.8,202
2400,2024-09-10T00:00,19.6,48,8.4,18.6,4,207
2401,2024-09-10T01:00,19.1,50,8.4,18.2,3.1,126
2402,2024-09-10T02:00,18.2,53,8.5,17.6,1.4,360
2403,2024-09-10T03:00,17.6,57,8.9,17.1,1.9,68
2404,2024-09-10T04:00,17.7,55,8.4,16.7,3.6,174
2405,2024-09-10T05:00,17.2,56,8.3,16.3,3.1,291
2406,2024-09-10T06:00,16.4,59,8.4,16,0.4,360
2407,2024-09-10T07:00,16.4,62,9.1,16.1,0.7,360
2408,2024-09-10T08:00,17.6,60,9.7,17.1,2.6,286
2409,2024-09-10T09:00,20,53,10.2,19.6,3.2,333
2410,2024-09-10T10:00,23,43,9.9,23.1,3.8,343
2411,2024-09-10T11:00,25.6,34,8.5,26,5,339
2412,2024-09-10T12:00,27.2,28,7.3,27.8,4.7,328
2413,2024-09-10T13:00,27.8,28,7.4,28,7.2,323
2414,2024-09-10T14:00,28.2,26,6.6,28.1,5.9,322
2415,2024-09-10T15:00,28.4,24,5.8,27.9,3.3,347
2416,2024-09-10T16:00,28.5,22,4.8,27.1,0.5,45
2417,2024-09-10T17:00,28.4,22,4.3,26.6,3.2,243
2418,2024-09-10T18:00,25.5,40,11.1,24.9,5.9,256
2419,2024-09-10T19:00,23.1,44,10.1,21.3,12.6,268
2420,2024-09-10T20:00,20.8,60,12.8,20.7,6.4,218
2421,2024-09-10T21:00,19.6,64,12.6,19.4,6.8,162
2422,2024-09-10T22:00,19.5,58,11,18.9,6.1,152
2423,2024-09-10T23:00,18.8,57,10.1,18,5.8,150
2424,2024-09-11T00:00,19.4,49,8.4,18.4,4.5,241
2425,2024-09-11T01:00,17,67,10.8,16.3,6.9,223
2426,2024-09-11T02:00,16.1,71,10.9,15.3,7.9,183
2427,2024-09-11T03:00,16.3,69,10.6,15.4,7.4,227
2428,2024-09-11T04:00,16.8,65,10.2,16,6,213
2429,2024-09-11T05:00,17,64,10.1,16.1,6.1,183
2430,2024-09-11T06:00,17.3,61,9.6,16.9,1.9,68
2431,2024-09-11T07:00,17.1,62,9.8,16.9,1.3,56
2432,2024-09-11T08:00,18.2,59,10.1,17.9,2.9,240
2433,2024-09-11T09:00,19.9,55,10.6,19.8,2.6,286
2434,2024-09-11T10:00,22.5,45,9.8,22.7,1.8,307
2435,2024-09-11T11:00,25.3,34,8.5,25.9,2.2,279
2436,2024-09-11T12:00,26.8,31,8.1,27.2,5,270
2437,2024-09-11T13:00,27.7,28,7.5,27.2,6.4,254
2438,2024-09-11T14:00,28.8,25,6.7,27.1,8.8,258
2439,2024-09-11T15:00,29.1,24,6.4,26.6,10.9,262
2440,2024-09-11T16:00,26.6,37,10.9,25,13.3,180
2441,2024-09-11T17:00,24.2,47,12.1,22.2,17.9,152
2442,2024-09-11T18:00,23.3,48,11.7,22.4,10,139
2443,2024-09-11T19:00,21.8,56,12.5,20.8,11.9,145
2444,2024-09-11T20:00,20.1,66,13.5,19.5,12.2,152
2445,2024-09-11T21:00,18.8,69,13,18.7,7.5,145
2446,2024-09-11T22:00,18.3,70,12.8,18.6,3.8,131
2447,2024-09-11T23:00,18.3,68,12.3,18.4,4.3,138
2448,2024-09-12T00:00,17.2,73,12.2,17.2,4.9,144
2449,2024-09-12T01:00,19,61,11.2,19.1,1.8,127
2450,2024-09-12T02:00,16.6,72,11.6,16.3,6,123
2451,2024-09-12T03:00,17.9,61,10.2,17.2,5.4,176
2452,2024-09-12T04:00,17.9,60,10.1,17.4,3.7,191
2453,2024-09-12T05:00,17.8,60,10,17.1,4.7,180
2454,2024-09-12T06:00,17.5,62,10.1,17.1,3,166
2455,2024-09-12T07:00,17.3,68,11.3,17.5,1.8,101
2456,2024-09-12T08:00,19.4,57,10.6,19.5,0.5,45
2457,2024-09-12T09:00,21.2,52,11.1,21,3.9,338
2458,2024-09-12T10:00,23.3,46,11.1,23.7,2.9,300
2459,2024-09-12T11:00,25.8,37,10,26.7,3.3,283
2460,2024-09-12T12:00,28,29,8.3,28.6,5.1,262
2461,2024-09-12T13:00,29.3,24,6.9,29.3,7.2,288
2462,2024-09-12T14:00,29.9,25,7.7,29.2,10.1,287
2463,2024-09-12T15:00,29.9,26,8.1,28.4,11.8,290
2464,2024-09-12T16:00,29.6,25,7.7,27.1,13.4,294
2465,2024-09-12T17:00,29,24,6.3,26.2,13,298
2466,2024-09-12T18:00,26.9,28,7,24.6,10,300
2467,2024-09-12T19:00,23.9,39,9,22.7,6.4,286
2468,2024-09-12T20:00,22.3,51,11.8,21.8,7.2,233
2469,2024-09-12T21:00,21.4,51,10.7,20.8,6.2,201
2470,2024-09-12T22:00,21.9,42,8.4,20.7,5.3,208
2471,2024-09-12T23:00,21,45,8.5,20.2,2.9,277
2472,2024-09-13T00:00,20.4,45,8.2,19.5,3.1,111
2473,2024-09-13T01:00,19.9,43,7.1,19,1.6,243
2474,2024-09-13T02:00,19.2,46,7.3,18.1,2.8,130
2475,2024-09-13T03:00,19.3,45,7,18,3.5,114
2476,2024-09-13T04:00,18.9,45,6.9,17.8,2.5,90
2477,2024-09-13T05:00,18.5,46,6.7,17.2,3.2,90
2478,2024-09-13T06:00,18.3,46,6.6,17.2,1.8,79
2479,2024-09-13T07:00,18.5,46,6.8,17.3,2.9,360
2480,2024-09-13T08:00,20.5,45,8.1,19.4,3.8,343
2481,2024-09-13T09:00,23.6,37,7.9,22.4,4.7,337
2482,2024-09-13T10:00,26.6,30,7.7,25.9,3.7,349
2483,2024-09-13T11:00,28.8,28,8.2,29.1,3.6,186
2484,2024-09-13T12:00,30,25,8.1,30,7.9,177
2485,2024-09-13T13:00,30.5,26,8.8,30.6,8.7,173
2486,2024-09-13T14:00,30.3,30,10.8,29.8,13.9,163
2487,2024-09-13T15:00,29.4,37,13.1,28,19.5,161
2488,2024-09-13T16:00,26.7,47,14.3,24.8,22.8,174
2489,2024-09-13T17:00,26.5,47,14.3,25.8,14.5,186
2490,2024-09-13T18:00,24.6,52,14.1,23.7,15,163
2491,2024-09-13T19:00,23,59,14.5,23.3,8.2,165
2492,2024-09-13T20:00,22.4,63,15,23.4,4.7,148
2493,2024-09-13T21:00,21.3,68,15.2,22.6,3.1,126
2494,2024-09-13T22:00,20.3,71,14.8,20.8,7.3,147
2495,2024-09-13T23:00,18.8,80,15.2,19.8,4.8,132
2496,2024-09-14T00:00,17.9,80,14.3,19,1.9,112
2497,2024-09-14T01:00,17.7,77,13.7,18.6,2.3,129
2498,2024-09-14T02:00,17,83,14,18.2,0.8,117
2499,2024-09-14T03:00,17.3,78,13.4,18.2,1.5,104
2500,2024-09-14T04:00,17.4,76,13.2,18,3.3,49
2501,2024-09-14T05:00,17,78,13.1,17.5,2.9,30
2502,2024-09-14T06:00,16.6,79,13,17.2,2.6,34
2503,2024-09-14T07:00,16.9,78,13.1,17.7,1.5,284
2504,2024-09-14T08:00,19.5,65,12.8,20,3.1,315
2505,2024-09-14T09:00,21.8,56,12.8,22.1,4.3,312
2506,2024-09-14T10:00,24,49,12.8,24.8,4.1,315
2507,2024-09-14T11:00,26.1,43,12.7,27.8,2.7,293
2508,2024-09-14T12:00,27.6,38,12.1,29.5,2.9,270
2509,2024-09-14T13:00,28.7,36,12,30.7,2.1,31
2510,2024-09-14T14:00,29.4,32,11.2,30.6,2.8,50
2511,2024-09-14T15:00,29.9,31,10.8,30.2,4.1,128
2512,2024-09-14T16:00,28.8,36,12.1,27.5,13.4,172
2513,2024-09-14T17:00,25.4,48,13.4,23.5,20.5,182
2514,2024-09-14T18:00,23.5,55,13.9,22.3,17.1,187
2515,2024-09-14T19:00,21.9,62,14.3,21.4,13,180
2516,2024-09-14T20:00,20.8,67,14.4,20.8,9.8,174
2517,2024-09-14T21:00,20,69,14.2,20.1,8.4,170
2518,2024-09-14T22:00,19.2,71,13.9,19.5,6.7,164
2519,2024-09-14T23:00,18.6,72,13.4,19,4.7,157
2520,2024-09-15T00:00,18,73,13,18.4,3.6,135
2521,2024-09-15T01:00,17.8,75,13.4,18.2,4.7,148
2522,2024-09-15T02:00,17,79,13.3,17.4,4.6,129
2523,2024-09-15T03:00,17.4,75,13,17.9,2.9,120
2524,2024-09-15T04:00,17.1,76,12.8,17.6,2.6,124
2525,2024-09-15T05:00,16.6,77,12.5,16.9,3,104
2526,2024-09-15T06:00,16.5,76,12.3,16.9,2.3,108
2527,2024-09-15T07:00,17.5,71,12.1,18,1.3,124
2528,2024-09-15T08:00,19.8,61,12.1,20.1,2.6,326
2529,2024-09-15T09:00,22,53,11.9,22.1,3.3,311
2530,2024-09-15T10:00,24.5,45,11.6,24.9,3.1,315
2531,2024-09-15T11:00,27,36,10.5,27.9,3.3,319
2532,2024-09-15T12:00,29.1,28,8.9,29.9,4.1,315
2533,2024-09-15T13:00,29.7,28,9.4,30.6,4.6,309
2534,2024-09-15T14:00,30.3,28,9.6,31.3,2.4,333
2535,2024-09-15T15:00,30.7,27,9.3,31,1.3,56
2536,2024-09-15T16:00,30.9,26,9.3,30.2,3.9,146
2537,2024-09-15T17:00,30.1,30,10.6,29,8.9,153
2538,2024-09-15T18:00,27.4,41,13,26.1,15.9,147
2539,2024-09-15T19:00,24.5,51,13.8,23.4,16.1,151
2540,2024-09-15T20:00,23,55,13.6,22.3,13.2,151
2541,2024-09-15T21:00,22,57,13.2,21.4,10.9,146
2542,2024-09-15T22:00,21.2,58,12.5,20.7,9.4,133
2543,2024-09-15T23:00,20.4,58,11.8,19.8,8.4,130
2544,2024-09-16T00:00,19.7,58,11.3,19.4,5,120
2545,2024-09-16T01:00,19.3,63,12.1,19.1,6.1,118
2546,2024-09-16T02:00,19,60,11.1,18.8,4.3,95
2547,2024-09-16T03:00,18.3,58,9.9,17.9,2.9,90
2548,2024-09-16T04:00,17.7,59,9.6,17.3,2.1,121
2549,2024-09-16T05:00,17.3,61,9.6,17,1.5,104
2550,2024-09-16T06:00,16.7,62,9.4,16.2,2.6,106
